OBJECTID,PROJ_NAME,PROJ_SHORT,PROJ_CODE,PRI_P_COM,LOC_SITE,LATITUDE,LONGITUDE,TECT_UNIT,EST_COM,EST_COM_AB,EST_COM_P,RES_QTY,RES_QTY_U,RES_QTY_G,RES_QTY_GU,RES_CON,RES_CON_U,ARES_CON,ARES_CON_U,RV_QTY,RV_QTY_U,RV_QTY_G,RV_QTY_GU,RV_CON,RV_CON_U,ARV_CON,ARV_CON_U,POINT_SIZE,POINT_UNIT,PROJ_URL,EXTRACT_DA,TENEMENT_IDS,TENEMENT_TYPES,TENEMENT_HOLDERS,TENEMENT_STATUS,SITE_TYPE,SITE_SUBTYPE,SITE_STAGE,SITE_COMMODITIES
332656,Mt Jumbo,Mt Jumbo,J04863,Gold,S0236999,-28.771373,122.333245,Eastern Goldfields Superterrane,Gold,Au,Yes,2.316,million tonnes,1.13962435,gram/tonne,2639.37,kilogram,84857.71710939,ounce (troy),,,,,,,,,2639.37,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/58e53732-4e83-41f5-8c50-bb97bf51af56,10/04/2026,P 38/4319,PROSPECTING LICENCE,MAGNETIC RESOURCES NL,LIVE,Deposit,Unspecified,Undeveloped,"Au, Ag"
332660,Mt Magnet,Mt Magnet,J00156,Gold,S0237036,-28.074872,117.781685,Youanmi Terrane,Gold,Au,Yes,82.398,million tonnes,1.57999587,gram/tonne,130188.5,kilogram,4185657.5258095,ounce (troy),14.785,million tonnes,1.12485627,gram/tonne,16631,kilogram,534699.073357,ounce (troy),146819.5,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/e74ed4d6-aff7-40f2-9f89-2e4e50ca0f03,10/04/2026,M 58/79,MINING LEASE,MT MAGNET GOLD PTY LTD,LIVE,Mine,Openpit,Operating,"Au, Ag"
332673,Mt McClure / Yandal,Mt McClure,J05527,Gold,S0001129,-27.514745,120.940913,Eastern Goldfields Superterrane,Gold,Au,Yes,3.371,million tonnes,1.69685553,gram/tonne,5720.1,kilogram,183905.4879147,ounce (troy),,,,,,,,,5720.1,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/ea1fde9b-b174-497c-98b2-a7fdd0082681,10/04/2026,M 36/691,MINING LEASE,YANDAL RESOURCES LIMITED,LIVE,Mine,Openpit,Shut,"Au, Ag"
332674,Mt Monger / Mt Monger Resources,Mt Monger,J04799,Gold,S0004544,-31.057806,122.056915,Eastern Goldfields Superterrane,Gold,Au,Yes,0.166,million tonnes,2.19759036,gram/tonne,364.8,kilogram,11728.5925056,ounce (troy),,,,,,,,,364.8,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/16e20f58-f2a9-437a-9cd7-4f09c1be9de8,10/04/2026,P 25/2490,PROSPECTING LICENCE,MT MONGER MINERALS PTY LTD,LIVE,Mine,Openpit,Proposed,"Au, Ag"
332675,Mt Monger North,Mt Monger North,J05440,Gold,S0238825,-31.005518,121.810648,Eastern Goldfields Superterrane,Gold,Au,Yes,0.2046,million tonnes,2.59,gram/tonne,529.914,kilogram,17037.13094576,ounce (troy),,,,,,,,,529.914,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/ee40898a-cb48-48a3-881c-6a5d9946f91e,10/04/2026,P 26/4142,PROSPECTING LICENCE,CASCADE RESOURCES PTY LTD,LIVE,Deposit,Unspecified,Undeveloped,"Au, Cu, Ag"
332676,Mt Morgans,Mt Morgans,J00256,Gold,S0224899,-28.757423,122.081123,Eastern Goldfields Superterrane,Gold,Au,Yes,42.51,million tonnes,1.49602446,gram/tonne,63596,kilogram,2044658.906212,ounce (troy),15.2,million tonnes,1.16973684,gram/tonne,17780,kilogram,571640.28166,ounce (troy),81376,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/b356e743-6818-4832-a082-8fe92201548a,10/04/2026,M 39/228,MINING LEASE,MT MORGANS WA MINING PTY LTD,LIVE,Mine,Decline,Care and Maintenance,"Au, Ag"
332679,Mt Mulcahy,Mt Mulcahy,J00603,Copper,S0001380,-27.055727,117.697207,Youanmi Terrane,Gold,Au,No,0.647232,million tonnes,0.21785357,gram/tonne,141.0018,kilogram,4533.31319834,ounce (troy),,,,,,,,,141.0018,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/5f29e476-9f7f-4fe0-8a46-d879df4112c4,10/04/2026,E 20/931,EXPLORATION LICENCE,SCORPION MINERALS LIMITED,LIVE,Deposit,Unspecified,Undeveloped,"Cu, Zn, Co, Ag, Au"
332682,Mt Mulgine Gold,Mt Mulgine,J00832,Gold,S0004391,-29.169651,116.968027,Youanmi Terrane,Gold,Au,Yes,5.906,million tonnes,1.05739925,gram/tonne,6245,kilogram,200781.415015,ounce (troy),,,,,,,,,6245,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/2c76a032-1c40-4160-9b53-47d6b52dfa2d,10/04/2026,M 59/425-I,MINING LEASE,MINJAR GOLD PTY LTD,LIVE,Mine,Openpit,Care and Maintenance,Au
332684,Mt Mulgine Tungsten,Mt Mulgine,J02784,Tungsten,S0001820,-29.172054,116.961847,Youanmi Terrane,Gold,Au,No,247,million tonnes,0.12834008,gram/tonne,31700,kilogram,1019178.6799,ounce (troy),135,million tonnes,0.12,gram/tonne,16200,kilogram,520842.1014,ounce (troy),47900,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/6f8e37af-8488-4627-9e52-52ff44cdd657,10/04/2026,M 59/425-I,MINING LEASE,MINJAR GOLD PTY LTD,LIVE,Deposit,Unspecified,Undeveloped,"W, Mo, Au, Ag"
332688,Mt Newman Gold,Mt Newman,J01860,Gold,S0004945,-28.483387,121.076112,Eastern Goldfields Superterrane,Gold,Au,Yes,0.14,million tonnes,5,gram/tonne,700,kilogram,22505.5229,ounce (troy),,,,,,,,,700,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/f663d992-263e-498b-9d18-94c1ca17e1d2,10/04/2026,M 37/599,MINING LEASE,GENESIS MINERALS (LEONORA) PTY LTD,LIVE,Deposit,Unspecified,Undeveloped,"Au, Ag"
332702,Mt Palmer / Aurumin,Mt Palmer Alluvials,J04849,Gold,S0246560,-31.409522,119.686274,Youanmi Terrane,Gold,Au,Yes,0.0985,million tonnes,0.63,gram/tonne,62.055,kilogram,1995.11460509,ounce (troy),,,,,,,,,62.055,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/7e37fdb2-ce6e-422a-9ebe-4941c39df5ae,10/04/2026,M 77/406-I,MINING LEASE,AURUMIN MT PALMER PTY LTD,LIVE,Infrastructure,Tailings storage facility,Care and Maintenance,Au
332714,Mt Stirling / Asra - Leonora North,Mt Stirling - Leonora North,J04654,Gold,S0232586,-28.597354,121.073392,Eastern Goldfields Superterrane,Gold,Au,Yes,2.747,million tonnes,1.72162359,gram/tonne,4729.3,kilogram,152050.5277871,ounce (troy),,,,,,,,,4729.3,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/f71f727a-bea2-45d6-9020-947ba9892375,10/04/2026,M 37/1306,MINING LEASE,"BIGGS, GLEN NEIL",LIVE,Deposit,Unspecified,Undeveloped,"Au, Ag"
332729,Mt York Gold,Mt York,J00167,Gold,S0000574,-21.108961,118.901188,Pilbara Craton,Gold,Au,Yes,49.24,million tonnes,1.02336312,gram/tonne,50390.4,kilogram,1620089.0016288,ounce (troy),,,,,,,,,50390.4,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/e1a2351c-519c-4454-b6f4-27405a6a7528,10/04/2026,L 45/105; M 45/1306,MISCELLANEOUS LICENCE; MINING LEASE,ALBEMARLE WODGINA PTY LTD; MT YORK OPERATIONS PTY LTD,LIVE; LIVE,Mine,Openpit,Shut,"Au, Ag"
332730,Mt York Gold / Pilbara Minerals,Pilbara Minerals,J05730,Gold,S0002399,-21.09112,118.903039,Kelly Large Igneous Province,Gold,Au,Yes,0.039,million tonnes,1.25615385,gram/tonne,48.99,kilogram,1575.06509553,ounce (troy),0.146,million tonnes,1.86972603,gram/tonne,272.98,kilogram,8776.51091606,ounce (troy),321.97,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/b1fbe6aa-c45e-cdb6-64d0-da5f2ca1099a,10/04/2026,L 45/396; M 45/78; L 45/105,MISCELLANEOUS LICENCE; MINING LEASE; MISCELLANEOUS LICENCE,PILGANGOORA OPERATIONS PTY LTD; PILGANGOORA OPERATIONS PTY LTD; ALBEMARLE WODGINA PTY LTD,LIVE; LIVE; LIVE,Mine,Openpit,Shut,"Au, Ag"
332739,Mugga King,Mugga King,J01361,Gold,S0003227,-28.702634,116.24105,Youanmi Terrane,Gold,Au,Yes,0.255,million tonnes,2.8,gram/tonne,714,kilogram,22955.633358,ounce (troy),,,,,,,,,714,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/85e57046-d74e-43b7-b528-cc131a28a397,10/04/2026,E 59/1242-I,EXPLORATION LICENCE,GULLEWA GOLD PROJECT PTY LTD,LIVE,Deposit,Unspecified,Undeveloped,Au
332740,Mugga King Tailings,Mugga King Tailings,J00926,Gold,S0001933,-28.703364,116.241853,Youanmi Terrane,Gold,Au,Yes,0.005,million tonnes,1.75,gram/tonne,8.75,kilogram,281.31903625,ounce (troy),,,,,,,,,8.75,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/f29f8ea0-1409-44cc-a532-39f68b50b364,10/04/2026,E 59/1242-I,EXPLORATION LICENCE,GULLEWA GOLD PROJECT PTY LTD,LIVE,Infrastructure,Tailings storage facility,Shut,Au
332751,Mulgabbie North,Mulgabbie North,J02417,Gold,S0018741,-30.149476,122.397013,Eastern Goldfields Superterrane,Gold,Au,Yes,11.638,million tonnes,0.77985908,gram/tonne,9076,kilogram,291800.179772,ounce (troy),,,,,,,,,9076,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/47c081b0-c396-4ff5-a160-d25c92e7e6b0,10/04/2026,L 31/38; M 28/240,MISCELLANEOUS LICENCE; MINING LEASE,NORTHERN STAR (CAROSUE DAM) PTY LTD; OZAURUM MINES PTY LTD,LIVE; LIVE,Deposit,Unspecified,Undeveloped,"Au, Ag"
332752,Mulwarrie Central,Mulwarrie Central,J00268,Gold,S0000578,-30.001446,120.56251,Youanmi Terrane,Gold,Au,Yes,2.984,million tonnes,3.55743968,gram/tonne,10615.4,kilogram,341293.0397038,ounce (troy),,,,,,,,,10615.4,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/f1cf8bfc-532e-41f4-9dee-938d63322723,10/04/2026,M 30/119,MINING LEASE,ADMIRAL GOLD PTY LTD,LIVE,Mine,Openpit,Shut,"Au, Ag"
332759,Munni Munni Platinum - Pinderi Hills,Munni Munni,J00820,Platinum group elements,S0001806,-21.120356,116.828779,Sisters Supersuite,Gold,Au,No,23.6,million tonnes,0.24745763,gram/tonne,5840,kilogram,187760.36248,ounce (troy),,,,,,,,,5840,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/c3b95c60-722c-4ab5-89f3-a5322975173b,10/04/2026,M 47/124,MINING LEASE,ALIEN METALS AUSTRALIA PTY LTD,LIVE,Deposit,Unspecified,Undeveloped,"PGE, Pt, Pd, Rh, Au, Cu, Ni"
332764,Munro Bore,Munro Bore,J03053,Gold,S0021874,-27.074446,118.457853,Youanmi Terrane,Gold,Au,Yes,0.27,million tonnes,1.6,gram/tonne,432,kilogram,13889.122704,ounce (troy),,,,,,,,,432,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/39b7630f-d76e-4e44-b692-309510ac4040,10/04/2026,M 51/338,MINING LEASE,WANBANNA PTY LTD,LIVE,Deposit,Unspecified,Undeveloped,Au
332766,Murchison / Monument,Murchison,J02772,Gold,S0229316,-27.050408,118.4583,Yilgarn Craton granites,Gold,Au,Yes,15.9412,million tonnes,1.55155296,gram/tonne,24733.616,kilogram,795204.23041115,ounce (troy),,,,,,,,,24733.616,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/ce4eddeb-a7d6-42d6-9f85-2ba75ddac8f7,10/04/2026,M 51/117,MINING LEASE,MONUMENT MURCHISON PTY LTD,LIVE,Mine,Openpit,Care and Maintenance,"Au, Ag"
332767,Murchison / Westgold,Murchison,J00347,Gold,S0000753,-27.486686,118.116808,Youanmi Terrane,Gold,Au,Yes,10.345,million tonnes,2.02746738,gram/tonne,20974.15,kilogram,674334.59019005,ounce (troy),4.576,million tonnes,1.11280813,gram/tonne,5092.21,kilogram,163718.35538087,ounce (troy),26066.36,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/78d6d178-d01c-4c10-88bf-7e949215fc95,10/04/2026,M 20/55,MINING LEASE,BIG BELL GOLD OPERATIONS PTY LTD,LIVE,Mine,Openpit,Shut,Au
332769,Murchison Gold - Andy Well - Gnaweeda,Murchison,J03245,Gold,S0032538,-26.325496,118.78576,Youanmi Terrane,Gold,Au,Yes,12.95,million tonnes,2.95830116,gram/tonne,38310,kilogram,1231695.11757,ounce (troy),3.96,million tonnes,3.10858586,gram/tonne,12310,kilogram,395775.69557,ounce (troy),50620,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/4f2fb640-a232-4ff2-b566-15e9ce2613f7,10/04/2026,M 51/882,MINING LEASE,ANDY WELL MINING PTY LTD,LIVE,Mine,Openpit,Operating,"Au, Ag"
332770,Murchison South,Murchison South,J01505,Gold,S0239885,-29.25077,117.687765,Youanmi Terrane,Gold,Au,Yes,0.753,million tonnes,2.74847278,gram/tonne,2069.6,kilogram,66539.1859912,ounce (troy),,,,,,,,,2069.6,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/f4a4bf39-e66e-4e4d-9215-8eb60a502993,10/04/2026,M 59/769,MINING LEASE,CERVANTES GOLD PTY LTD,LIVE,Deposit,Unspecified,Undeveloped,"Au, Ag"
332788,Nanadie Well,Nanadie Well,J03026,Copper,S0021777,-27.160156,118.956153,Youanmi Terrane,Gold,Au,No,40.4,million tonnes,0.1,gram/tonne,4040,kilogram,129889.01788,ounce (troy),,,,,,,,,4040,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/c3a614f9-a26b-4bb5-864f-33f6fff96fa3,10/04/2026,M 51/887,MINING LEASE,SOLSTICE MINERALS LIMITED,LIVE,Deposit,Unspecified,Undeveloped,"Cu, Au, Ni, Co, PGE"
332806,New Bulong - Boundary - Kal East Gold Project,New Bulong - Kal East,J01837,Gold,S0237291,-30.729082,121.775318,Eastern Goldfields Superterrane,Gold,Au,Yes,3.548,million tonnes,2.65760993,gram/tonne,9429.20002,kilogram,303155.82425541,ounce (troy),0.704,million tonnes,2.24723011,gram/tonne,1582.05,kilogram,50864.08929135,ounce (troy),11011.25002,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/9339136b-48c0-4fb3-9085-f47a20488525,10/04/2026,M 25/24,MINING LEASE,BLACK CAT (KAL EAST) PTY LTD,LIVE,Mine,Openpit,Operating,"Au, Ag"
332808,New Mexico,New Mexico,J01007,Gold,S0002170,-30.307904,120.958256,Eastern Goldfields Superterrane,Gold,Au,Yes,0.007,million tonnes,12,gram/tonne,84,kilogram,2700.662748,ounce (troy),,,,,,,,,84,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/f97f3c75-98da-4d39-b65e-e80027c84e71,10/04/2026,M 24/241,MINING LEASE,"FORREST, MAXWELL WILLIAM PETER",LIVE,Mine,Openpit,Care and Maintenance,Au
332815,Newington Gold,Newfield,J02524,Gold,S0019115,-30.494935,118.891413,Youanmi Terrane,Gold,Au,Yes,0.1473,million tonnes,8.99769179,gram/tonne,1325.36,kilogram,42611.31404392,ounce (troy),,,,,,,,,1325.36,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/baf0aa9d-af21-49c9-b628-35c17d134b1f,10/04/2026,M 77/422,MINING LEASE,MIDAS MINERALS (NEWINGTON) PTY LTD,LIVE,Mine,Shaft,Shut,"Au, Ag"
332828,Nimbus,Nimbus,J02021,Silver,S0005293,-30.788363,121.648132,Eastern Goldfields Superterrane,Gold,Au,No,12.0896,million tonnes,0.20028156,gram/tonne,2421.324,kilogram,77847.37532903,ounce (troy),,,,,,,,,2421.324,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/f42c3839-9ea9-47bd-b992-4cae8629f5fa,10/04/2026,M 26/490,MINING LEASE,KALGOORLIE ORE TREATMENT COMPANY PTY LTD,LIVE,Mine,Openpit,Proposed,"Ag, Zn, Pb, Au"
332838,Norseman / Accent,Norseman,J00990,Gold,S0018758,-32.264787,121.805613,Eastern Goldfields Superterrane,Gold,Au,Yes,1.381,million tonnes,1.56476466,gram/tonne,2160.94,kilogram,69475.83522218,ounce (troy),,,,,,,,,2160.94,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/f51d961f-940d-419d-a1fc-82179aaaaace,10/04/2026,M 63/657,MINING LEASE,ACCENT RESOURCES NL,LIVE,Deposit,Unspecified,Undeveloped,Au
332841,Norseman / Galileo,Norseman,J05393,Platinum,S0236620,-32.095663,121.644441,Eastern Goldfields Superterrane,Gold,Au,No,17.48,million tonnes,4.497e-5,gram/tonne,0.78612,kilogram,25.27434523,ounce (troy),,,,,,,,,0.78612,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/c9bec26b-fc86-45d5-92b9-69b0ef01da7b,10/04/2026,M 63/671,MINING LEASE,NORSEMAN RESOURCES PTY LTD,LIVE,Mine,Openpit,Proposed,"Co, Ni"
332847,North Ironcap,Northcap,J03285,Gold,S0005562,-32.359815,119.684206,Youanmi Terrane,Gold,Au,Yes,2.412,million tonnes,1.37,gram/tonne,3304.44,kilogram,106240.21441668,ounce (troy),,,,,,,,,3304.44,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/454fa15f-65ba-4563-8cb8-563e8c79c870,10/04/2026,M 77/544,MINING LEASE,MYAMBA MINERALS PTY LTD,LIVE,Deposit,Unspecified,Undeveloped,Au
332848,North Kanowna Star,Bardoc Gold,J01436,Gold,S0003519,-30.474214,121.550311,Eastern Goldfields Superterrane,Gold,Au,Yes,0.716,million tonnes,1.36578212,gram/tonne,977.9,kilogram,31440.2154913,ounce (troy),,,,,,,,,977.9,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/159a4c08-ea8b-46ec-b104-ee6e366b28c2,10/04/2026,M 27/102,MINING LEASE,GPM RESOURCES PTY LTD,LIVE,Deposit,Unspecified,Undeveloped,"Au, Ag"
332850,North Monger - Kal East Gold Project,Kal East,J02818,Gold,S0224551,-30.896363,121.939026,Yilgarn Craton granites,Gold,Au,Yes,16.868,million tonnes,1.92890088,gram/tonne,32536.7,kilogram,1046079.2099149,ounce (troy),2.6711,million tonnes,2.0254764,gram/tonne,5410.25,kilogram,173943.57895675,ounce (troy),37946.95,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/2ccd818d-012f-4e87-aabc-58f25b1c16c5,10/04/2026,M 25/350,MINING LEASE,BLACK CAT (KAL EAST) PTY LTD,LIVE,Mine,Openpit,Operating,"Au, Ag"
332852,North Shaw,North Shaw,J00282,Gold,S0000627,-21.325113,119.365872,Warrawoona  Large Igneous Province,Gold,Au,Yes,0.004,million tonnes,5,gram/tonne,20,kilogram,643.01494,ounce (troy),,,,,,,,,20,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/1ecee86a-8e73-42ef-8aa6-9e6ffc93a05b,10/04/2026,E 45/5231,EXPLORATION LICENCE,HAOMA MINING NL,LIVE,Mine,Openpit,Shut,"Au, Ag"
332858,North Widgiemooltha Gold / Mincor,North Widgiemooltha,J04876,Gold,S0017106,-31.499646,121.563043,Eastern Goldfields Superterrane,Gold,Au,Yes,4.055,million tonnes,1.43398274,gram/tonne,5814.8,kilogram,186950.1636556,ounce (troy),0.094,million tonnes,2.10212766,gram/tonne,197.6,kilogram,6352.9876072,ounce (troy),6012.4,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/e1a0642a-3ab5-4214-82c7-47b969d55f02,10/04/2026,M 15/48,MINING LEASE,WYLOO KAMBALDA PTY LTD,LIVE,Mine,Openpit,Care and Maintenance,"Au, Ag"
332865,Nullagine / Millenium,Nullagine,J01913,Gold,S0005666,-21.967105,120.12051,Mosquito Creek Basin,Gold,Au,Yes,23.3395,million tonnes,1.54384027,gram/tonne,36032.46,kilogram,1158470.50524762,ounce (troy),5.1221,million tonnes,1.53133285,gram/tonne,7843.64,kilogram,252178.88519908,ounce (troy),43876.1,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/845995d1-b48c-4ebd-ad84-83d408c6ce07,10/04/2026,M 46/186,MINING LEASE,MILLENNIUM MINERALS PTY LTD,LIVE,Mine,Openpit,Care and Maintenance,"Au, Ag"
332887,Old Project Sites (no tenements) for Atlas,Old Project Sites (no tenements) for Atlas,J04587,Gypsum,S0019403,-28.702516,120.896807,Yilgarn Craton granites,Gold,Au,No,0.06,million tonnes,3,gram/tonne,180,kilogram,5787.13446,ounce (troy),,,,,,,,,180,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/4c81e3db-e1fa-4f6a-8b76-22b0ca741829,10/04/2026,,,,,Deposit,Unspecified,Undeveloped,Cali
332909,Paddington - Mt Pleasant,Paddington - Mt Pleasant,J00292,Gold,S0005772,-30.40777,121.397653,Yilgarn Craton granites,Gold,Au,Yes,327.905,million tonnes,1.14,gram/tonne,373811.7,kilogram,12018325.3923399,ounce (troy),125.989,million tonnes,0.72,gram/tonne,90712.08,kilogram,2916461.13392376,ounce (troy),464523.78,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/33445e63-e81c-4960-ab7b-d3d528b036f3,10/04/2026,M 24/564,MINING LEASE,PADDINGTON GOLD PTY LIMITED,LIVE,Mine,Openpit,Operating,Au
332919,Panton,Panton,J00819,Platinum group elements,S0001805,-17.751516,127.831605,"Lamboo Province, Central Zone",Gold,Au,No,92.8,million tonnes,0.1,gram/tonne,9280,kilogram,298358.93216,ounce (troy),,,,,,,,,9280,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/ea842d9e-6ddd-43df-8ed4-cb459c9e19ee,10/04/2026,M 80/105,MINING LEASE,PANTON SILL PTY LTD,LIVE,Mine,Decline,Proposed,"Pt, Pd, Au, Ni, Cu, Co"
332927,Parker Range - Burbidge,Parker Range - Burbidge,J03069,Gold,S0233258,-31.573456,119.568204,Youanmi Terrane,Gold,Au,Yes,0.2965,million tonnes,1.67190556,gram/tonne,495.72,kilogram,15937.76830284,ounce (troy),,,,,,,,,495.72,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/eaa6ebae-6f65-4717-8c4c-18e4d535b0b4,10/04/2026,M 77/766-I,MINING LEASE,BARTO GOLD MINING PTY LTD,LIVE,Deposit,Unspecified,Undeveloped,"Au, Ag"
332935,Parker Range - Olga Rocks,Parker Range - Olga Rocks,J01053,Gold,S0021894,-31.613838,119.595498,Youanmi Terrane,Gold,Au,Yes,1.3894,million tonnes,2.27460774,gram/tonne,3160.34,kilogram,101607.29177398,ounce (troy),,,,,,,,,3160.34,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/7fbb99d5-36c6-4568-b0e1-3ef8995d368a,10/04/2026,M 77/657-I,MINING LEASE,AURENNE PARKER RANGE PTY LTD,LIVE,Mine,Openpit,Operating,"Au, Ag"
332938,Parks Reef,Parks Reef,J00817,Platinum group elements,S0004096,-26.845009,117.739175,Youanmi Terrane,Gold,Au,No,243,million tonnes,0.07728395,gram/tonne,18780,kilogram,603791.02866,ounce (troy),,,,,,,,,18780,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/4169f52d-bbc7-4006-b2bc-7d7e49b2a69b,10/04/2026,M 51/875-I,MINING LEASE,PODIUM MINERALS LIMITED,LIVE,Deposit,Unspecified,Undeveloped,"PGE, Pt, Pd, Au, Cu, Ir"
332947,Paterson / Greatland Resources,Paterson,J05392,Gold,S0236617,-21.727803,122.640676,Anketell Shelf,Gold,Au,Yes,132,million tonnes,1.63106061,gram/tonne,215300,kilogram,6922055.8291,ounce (troy),38.5,million tonnes,2.63,gram/tonne,101255,kilogram,3255423.887485,ounce (troy),316555,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/ce48b6c6-8d8f-4da0-9087-d742b463f4bb,10/04/2026,M 45/1287,MINING LEASE,GREATLAND PTY LTD,LIVE,Mine,Decline,Under Development,"Au, Cu, Ag"
332949,Paterson / Rio Tinto,Paterson,J05463,Copper,S0237123,-20.721487,121.74281,Anketell Shelf,Gold,Au,No,741,million tonnes,0.33495277,gram/tonne,248200,kilogram,7979815.4054,ounce (troy),,,,,,,,,248200,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/1d73e5c2-c6eb-45df-aae4-a266e0254710,10/04/2026,E 45/4833; L 45/552,EXPLORATION LICENCE; MISCELLANEOUS LICENCE,RIO TINTO WINU PTY LIMITED; RIO TINTO WINU PTY LIMITED,LIVE; LIVE,Deposit,Unspecified,Undeveloped,"Cu, Au, Ag"
332952,Paulsens,Paulsens,J00242,Gold,S0006710,-22.836168,116.123344,Ashburton Basin,Gold,Au,Yes,3.343,million tonnes,4.5625187,gram/tonne,15252.5,kilogram,490379.2686175,ounce (troy),0.63,million tonnes,4.32952381,gram/tonne,2727.6,kilogram,87694.3775172,ounce (troy),17980.1,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/54a68213-7905-4511-bdfb-0edaa906f64e,10/04/2026,M 08/193,MINING LEASE,BLACK CAT (PAULSENS) PTY LTD,LIVE,Deposit,Unspecified,Undeveloped,"Sb, Pb, Au, Ag"
332961,Peak Hill / Aragon,Peak Hill,J00302,Gold,S0003184,-25.636735,118.717113,"Yilgarn Craton, Marymia Inlier",Gold,Au,Yes,6.497,million tonnes,1.76583346,gram/tonne,11472.62,kilogram,368853.30304714,ounce (troy),1.122,million tonnes,1.95,gram/tonne,2187.9,kilogram,70342.6193613,ounce (troy),13660.52,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/592e1c11-832b-4ffc-89bd-d6f1a1ba7ade,10/04/2026,M 52/35,MINING LEASE,ARAGON RESOURCES PTY LTD,LIVE,Mine,Openpit,Shut,"Au, Ag"
332974,Penny Gold,Penny,J05525,Gold,S0237465,-28.853313,118.810258,Youanmi Terrane,Gold,Au,Yes,0.2077,million tonnes,16.42667309,gram/tonne,3411.82,kilogram,109692.56162954,ounce (troy),0.26,million tonnes,8.4,gram/tonne,2184,kilogram,70217.231448,ounce (troy),5595.82,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/7c8dd2a5-d09a-47c3-9e27-630449785da5,10/04/2026,M 57/180,MINING LEASE,PENNY OPERATIONS PTY LTD,LIVE,Mine,Decline,Operating,"Au, Ag"
332975,Pennys Find,Pennys Find,J01376,Gold,S0237055,-30.53085,121.873865,Eastern Goldfields Superterrane,Gold,Au,Yes,0.428,million tonnes,4.5663785,gram/tonne,1954.41,kilogram,62835.74144427,ounce (troy),0.3283,million tonnes,3.2,gram/tonne,1050.56,kilogram,33776.28876832,ounce (troy),3004.97,kilogram,https://minedex.dmirs.wa.gov.au/Web/projects/details/ff4c4e5e-7574-4992-a862-d7ec3943a30a,10/04/2026,M 27/156,MINING LEASE,BLACK MOUNTAIN GOLD PTY LIMITED,LIVE,Mine,Decline,Proposed,"Au, Ag"
